Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note,areaConvex,areaBBox,majSideRectangle,minSideRectangle,orientationRectangle,majAxisEllipse,minAxisEllipse,orientationEllipse,eccentricityEllipse
P2040028.JPG,2026-04-20,Region,0,0,PDIG,2197.0,1888.1,46.8,66.67,0.0,M,7633.5,10105.4,122.2,75.8,-14.19,122.8,74.0,-11.29,0.8
