genet,P2040001 Class name,P2040001 Object id,P2040001 Area,P2040003 Class name,P2040003 Object id,P2040003 Area,P2040004 Class name,P2040004 Object id,P2040004 Area,P2040005 Class name,P2040005 Object id,P2040005 Area,P2040006 Class name,P2040006 Object id,P2040006 Area,P2040007 Class name,P2040007 Object id,P2040007 Area,P2040008 Class name,P2040008 Object id,P2040008 Area,P2040009 Class name,P2040009 Object id,P2040009 Area,P2040010 Class name,P2040010 Object id,P2040010 Area,P2040011 Class name,P2040011 Object id,P2040011 Area,P2040012 Class name,P2040012 Object id,P2040012 Area,P2040013 Class name,P2040013 Object id,P2040013 Area,P2040014 Class name,P2040014 Object id,P2040014 Area,P2040015 Class name,P2040015 Object id,P2040015 Area,P2040016 Class name,P2040016 Object id,P2040016 Area,P2040017 Class name,P2040017 Object id,P2040017 Area,P2040018 Class name,P2040018 Object id,P2040018 Area,P2040019 Class name,P2040019 Object id,P2040019 Area,P2040020 Class name,P2040020 Object id,P2040020 Area,P2040021 Class name,P2040021 Object id,P2040021 Area,P2040022 Class name,P2040022 Object id,P2040022 Area,P2040023 Class name,P2040023 Object id,P2040023 Area,P2040024 Class name,P2040024 Object id,P2040024 Area,P2040025 Class name,P2040025 Object id,P2040025 Area,P2040026 Class name,P2040026 Object id,P2040026 Area,P2040027 Class name,P2040027 Object id,P2040027 Area,P2040028 Class name,P2040028 Object id,P2040028 Area,P2040029 Class name,P2040029 Object id,P2040029 Area,P2040030 Class name,P2040030 Object id,P2040030 Area,P2040031 Class name,P2040031 Object id,P2040031 Area,P2040032 Class name,P2040032 Object id,P2040032 Area,P2040033 Class name,P2040033 Object id,P2040033 Area,P2040034 Class name,P2040034 Object id,P2040034 Area,P2040035 Class name,P2040035 Object id,P2040035 Area,P2040036 Class name,P2040036 Object id,P2040036 Area,P2040037 Class name,P2040037 Object id,P2040037 Area,P2040038 Class name,P2040038 Object id,P2040038 Area,P2040039 Class name,P2040039 Object id,P2040039 Area,P2040040 Class name,P2040040 Object id,P2040040 Area,P2040041 Class name,P2040041 Object id,P2040041 Area,P2040042 Class name,P2040042 Object id,P2040042 Area,P2040043 Class name,P2040043 Object id,P2040043 Area,P2040044 Class name,P2040044 Object id,P2040044 Area,P2040045 Class name,P2040045 Object id,P2040045 Area,P2040046 Class name,P2040046 Object id,P2040046 Area,P2040047 Class name,P2040047 Object id,P2040047 Area,P2040048 Class name,P2040048 Object id,P2040048 Area,P2040049 Class name,P2040049 Object id,P2040049 Area,P2040050 Class name,P2040050 Object id,P2040050 Area,P2040051 Class name,P2040051 Object id,P2040051 Area,P2040052 Class name,P2040052 Object id,P2040052 Area,P2040053 Class name,P2040053 Object id,P2040053 Area,P2040054 Class name,P2040054 Object id,P2040054 Area,P2040055 Class name,P2040055 Object id,P2040055 Area,P2040056 Class name,P2040056 Object id,P2040056 Area,P2040057 Class name,P2040057 Object id,P2040057 Area,P2040058 Class name,P2040058 Object id,P2040058 Area,P2040059 Class name,P2040059 Object id,P2040059 Area,P2040060 Class name,P2040060 Object id,P2040060 Area,P2040061 Class name,P2040061 Object id,P2040061 Area,P2040062 Class name,P2040062 Object id,P2040062 Area,P2040063 Class name,P2040063 Object id,P2040063 Area,P2040064 Class name,P2040064 Object id,P2040064 Area,P2040065 Class name,P2040065 Object id,P2040065 Area,P2040066 Class name,P2040066 Object id,P2040066 Area,P2040067 Class name,P2040067 Object id,P2040067 Area,P2040068 Class name,P2040068 Object id,P2040068 Area,P2040069 Class name,P2040069 Object id,P2040069 Area,P2040070 Class name,P2040070 Object id,P2040070 Area,P2040071 Class name,P2040071 Object id,P2040071 Area,P2040072 Class name,P2040072 Object id,P2040072 Area,P2040073 Class name,P2040073 Object id,P2040073 Area,P2040074 Class name,P2040074 Object id,P2040074 Area,P2040075 Class name,P2040075 Object id,P2040075 Area,P2040076 Class name,P2040076 Object id,P2040076 Area,P2040077 Class name,P2040077 Object id,P2040077 Area,P2040078 Class name,P2040078 Object id,P2040078 Area,P2040079 Class name,P2040079 Object id,P2040079 Area,P2040080 Class name,P2040080 Object id,P2040080 Area,P2040081 Class name,P2040081 Object id,P2040081 Area,P2040082 Class name,P2040082 Object id,P2040082 Area,P2040083 Class name,P2040083 Object id,P2040083 Area,P2040084 Class name,P2040084 Object id,P2040084 Area,P2040085 Class name,P2040085 Object id,P2040085 Area,P2040086 Class name,P2040086 Object id,P2040086 Area,P2040087 Class name,P2040087 Object id,P2040087 Area,P2040088 Class name,P2040088 Object id,P2040088 Area,P2040089 Class name,P2040089 Object id,P2040089 Area,P2040090 Class name,P2040090 Object id,P2040090 Area,P2040091 Class name,P2040091 Object id,P2040091 Area,P2040092 Class name,P2040092 Object id,P2040092 Area,P2040093 Class name,P2040093 Object id,P2040093 Area,P2040094 Class name,P2040094 Object id,P2040094 Area,P2040095 Class name,P2040095 Object id,P2040095 Area,P2040096 Class name,P2040096 Object id,P2040096 Area,P2040097 Class name,P2040097 Object id,P2040097 Area,P2040098 Class name,P2040098 Object id,P2040098 Area,P2040099 Class name,P2040099 Object id,P2040099 Area,P2040100 Class name,P2040100 Object id,P2040100 Area,P2040101 Class name,P2040101 Object id,P2040101 Area,P2040102 Class name,P2040102 Object id,P2040102 Area,P2040103 Class name,P2040103 Object id,P2040103 Area,P2040104 Class name,P2040104 Object id,P2040104 Area,P2040105 Class name,P2040105 Object id,P2040105 Area,P2040106 Class name,P2040106 Object id,P2040106 Area,P2040107 Class name,P2040107 Object id,P2040107 Area,P2040108 Class name,P2040108 Object id,P2040108 Area,P2040109 Class name,P2040109 Object id,P2040109 Area,P2040110 Class name,P2040110 Object id,P2040110 Area,P2040111 Class name,P2040111 Object id,P2040111 Area,P2040112 Class name,P2040112 Object id,P2040112 Area,P2040113 Class name,P2040113 Object id,P2040113 Area,P2040114 Class name,P2040114 Object id,P2040114 Area,P2040115 Class name,P2040115 Object id,P2040115 Area,P2040116 Class name,P2040116 Object id,P2040116 Area,P2040117 Class name,P2040117 Object id,P2040117 Area,P2040118 Class name,P2040118 Object id,P2040118 Area,P2040119 Class name,P2040119 Object id,P2040119 Area,P2040120 Class name,P2040120 Object id,P2040120 Area,P2040121 Class name,P2040121 Object id,P2040121 Area,P2040122 Class name,P2040122 Object id,P2040122 Area,P2040123 Class name,P2040123 Object id,P2040123 Area,P2040124 Class name,P2040124 Object id,P2040124 Area,P2040125 Class name,P2040125 Object id,P2040125 Area,P2040126 Class name,P2040126 Object id,P2040126 Area,P2040127 Class name,P2040127 Object id,P2040127 Area,P2040128 Class name,P2040128 Object id,P2040128 Area,P2040129 Class name,P2040129 Object id,P2040129 Area,P2040130 Class name,P2040130 Object id,P2040130 Area,P2040131 Class name,P2040131 Object id,P2040131 Area,P2040132 Class name,P2040132 Object id,P2040132 Area,P2040133 Class name,P2040133 Object id,P2040133 Area,P2040134 Class name,P2040134 Object id,P2040134 Area,P2040135 Class name,P2040135 Object id,P2040135 Area,P2040136 Class name,P2040136 Object id,P2040136 Area,P2040137 Class name,P2040137 Object id,P2040137 Area,P2040138 Class name,P2040138 Object id,P2040138 Area,P2040139 Class name,P2040139 Object id,P2040139 Area,P2040140 Class name,P2040140 Object id,P2040140 Area,P2040141 Class name,P2040141 Object id,P2040141 Area,P2040142 Class name,P2040142 Object id,P2040142 Area,P2040143 Class name,P2040143 Object id,P2040143 Area,P2040144 Class name,P2040144 Object id,P2040144 Area,P2040145 Class name,P2040145 Object id,P2040145 Area,P2040146 Class name,P2040146 Object id,P2040146 Area,P2040147 Class name,P2040147 Object id,P2040147 Area,P2040148 Class name,P2040148 Object id,P2040148 Area,P2040149 Class name,P2040149 Object id,P2040149 Area,P2040150 Class name,P2040150 Object id,P2040150 Area,P2040151 Class name,P2040151 Object id,P2040151 Area,P2040152 Class name,P2040152 Object id,P2040152 Area,P2040153 Class name,P2040153 Object id,P2040153 Area,P2040154 Class name,P2040154 Object id,P2040154 Area,P2040155 Class name,P2040155 Object id,P2040155 Area,P2040156 Class name,P2040156 Object id,P2040156 Area,P2040157 Class name,P2040157 Object id,P2040157 Area,P2040158 Class name,P2040158 Object id,P2040158 Area,P2040159 Class name,P2040159 Object id,P2040159 Area,P2040160 Class name,P2040160 Object id,P2040160 Area,P2040161 Class name,P2040161 Object id,P2040161 Area,P2040162 Class name,P2040162 Object id,P2040162 Area,P2040163 Class name,P2040163 Object id,P2040163 Area,P2040164 Class name,P2040164 Object id,P2040164 Area,P2040165 Class name,P2040165 Object id,P2040165 Area,P2040166 Class name,P2040166 Object id,P2040166 Area,P2040167 Class name,P2040167 Object id,P2040167 Area,P2040168 Class name,P2040168 Object id,P2040168 Area,P2040169 Class name,P2040169 Object id,P2040169 Area,P2040170 Class name,P2040170 Object id,P2040170 Area,P2040171 Class name,P2040171 Object id,P2040171 Area,P2040172 Class name,P2040172 Object id,P2040172 Area,P2040173 Class name,P2040173 Object id,P2040173 Area,P2040174 Class name,P2040174 Object id,P2040174 Area,P2040175 Class name,P2040175 Object id,P2040175 Area,P2040176 Class name,P2040176 Object id,P2040176 Area,P2040177 Class name,P2040177 Object id,P2040177 Area,P2040178 Class name,P2040178 Object id,P2040178 Area,P2040179 Class name,P2040179 Object id,P2040179 Area,P2040180 Class name,P2040180 Object id,P2040180 Area,P2040181 Class name,P2040181 Object id,P2040181 Area,P2040182 Class name,P2040182 Object id,P2040182 Area,P2040183 Class name,P2040183 Object id,P2040183 Area,P2040184 Class name,P2040184 Object id,P2040184 Area,P2040185 Class name,P2040185 Object id,P2040185 Area,P2040186 Class name,P2040186 Object id,P2040186 Area,P2040187 Class name,P2040187 Object id,P2040187 Area,P2040188 Class name,P2040188 Object id,P2040188 Area,P2040189 Class name,P2040189 Object id,P2040189 Area,P2040190 Class name,P2040190 Object id,P2040190 Area,P2040191 Class name,P2040191 Object id,P2040191 Area,P2040192 Class name,P2040192 Object id,P2040192 Area,P2040193 Class name,P2040193 Object id,P2040193 Area,P2040194 Class name,P2040194 Object id,P2040194 Area,P2040195 Class name,P2040195 Object id,P2040195 Area,P2040196 Class name,P2040196 Object id,P2040196 Area,P2040197 Class name,P2040197 Object id,P2040197 Area,P2040198 Class name,P2040198 Object id,P2040198 Area,P2040199 Class name,P2040199 Object id,P2040199 Area,P2040200 Class name,P2040200 Object id,P2040200 Area,P2040201 Class name,P2040201 Object id,P2040201 Area,P2040202 Class name,P2040202 Object id,P2040202 Area,P2040203 Class name,P2040203 Object id,P2040203 Area,P2040204 Class name,P2040204 Object id,P2040204 Area,P2040205 Class name,P2040205 Object id,P2040205 Area,P2040206 Class name,P2040206 Object id,P2040206 Area,P2040207 Class name,P2040207 Object id,P2040207 Area,P2040208 Class name,P2040208 Object id,P2040208 Area,P2040209 Class name,P2040209 Object id,P2040209 Area,P2040210 Class name,P2040210 Object id,P2040210 Area,P2040211 Class name,P2040211 Object id,P2040211 Area,P2040212 Class name,P2040212 Object id,P2040212 Area,P2040213 Class name,P2040213 Object id,P2040213 Area,P2040214 Class name,P2040214 Object id,P2040214 Area,P2040215 Class name,P2040215 Object id,P2040215 Area,P2040216 Class name,P2040216 Object id,P2040216 Area,P2040217 Class name,P2040217 Object id,P2040217 Area,P2040218 Class name,P2040218 Object id,P2040218 Area,P2040219 Class name,P2040219 Object id,P2040219 Area,P2040220 Class name,P2040220 Object id,P2040220 Area,P2040221 Class name,P2040221 Object id,P2040221 Area,P2040222 Class name,P2040222 Object id,P2040222 Area,P2040223 Class name,P2040223 Object id,P2040223 Area,P2040224 Class name,P2040224 Object id,P2040224 Area,P2040225 Class name,P2040225 Object id,P2040225 Area,P2040226 Class name,P2040226 Object id,P2040226 Area,P2040227 Class name,P2040227 Object id,P2040227 Area,P2040228 Class name,P2040228 Object id,P2040228 Area,P2040229 Class name,P2040229 Object id,P2040229 Area,P2040230 Class name,P2040230 Object id,P2040230 Area,P2040231 Class name,P2040231 Object id,P2040231 Area,P2040232 Class name,P2040232 Object id,P2040232 Area,P2040233 Class name,P2040233 Object id,P2040233 Area,P2040234 Class name,P2040234 Object id,P2040234 Area,P2040235 Class name,P2040235 Object id,P2040235 Area,P2040236 Class name,P2040236 Object id,P2040236 Area,P2040237 Class name,P2040237 Object id,P2040237 Area,P2040238 Class name,P2040238 Object id,P2040238 Area,P2040239 Class name,P2040239 Object id,P2040239 Area,P2040240 Class name,P2040240 Object id,P2040240 Area,P2040241 Class name,P2040241 Object id,P2040241 Area,P2040242 Class name,P2040242 Object id,P2040242 Area,P2040243 Class name,P2040243 Object id,P2040243 Area,P2040244 Class name,P2040244 Object id,P2040244 Area,P2040245 Class name,P2040245 Object id,P2040245 Area,P2040246 Class name,P2040246 Object id,P2040246 Area,P2040247 Class name,P2040247 Object id,P2040247 Area,P2040248 Class name,P2040248 Object id,P2040248 Area,P2040249 Class name,P2040249 Object id,P2040249 Area,P2040250 Class name,P2040250 Object id,P2040250 Area,P2040251 Class name,P2040251 Object id,P2040251 Area,P2040252 Class name,P2040252 Object id,P2040252 Area,P2040253 Class name,P2040253 Object id,P2040253 Area,P2040254 Class name,P2040254 Object id,P2040254 Area,P2040255 Class name,P2040255 Object id,P2040255 Area,P2040256 Class name,P2040256 Object id,P2040256 Area,P2040257 Class name,P2040257 Object id,P2040257 Area,P2040258 Class name,P2040258 Object id,P2040258 Area,P2040259 Class name,P2040259 Object id,P2040259 Area,P2040260 Class name,P2040260 Object id,P2040260 Area,P2040261 Class name,P2040261 Object id,P2040261 Area,P2040262 Class name,P2040262 Object id,P2040262 Area,P2040263 Class name,P2040263 Object id,P2040263 Area,P2040264 Class name,P2040264 Object id,P2040264 Area,P2040265 Class name,P2040265 Object id,P2040265 Area,P2040266 Class name,P2040266 Object id,P2040266 Area,P2040267 Class name,P2040267 Object id,P2040267 Area,P2040268 Class name,P2040268 Object id,P2040268 Area,P2040269 Class name,P2040269 Object id,P2040269 Area,P2040270 Class name,P2040270 Object id,P2040270 Area,P2040271 Class name,P2040271 Object id,P2040271 Area,P2040272 Class name,P2040272 Object id,P2040272 Area,P2040273 Class name,P2040273 Object id,P2040273 Area,P2040274 Class name,P2040274 Object id,P2040274 Area,P2040275 Class name,P2040275 Object id,P2040275 Area,P2040276 Class name,P2040276 Object id,P2040276 Area,P2040277 Class name,P2040277 Object id,P2040277 Area,P2040278 Class name,P2040278 Object id,P2040278 Area,P2040279 Class name,P2040279 Object id,P2040279 Area,P2040280 Class name,P2040280 Object id,P2040280 Area,P2040281 Class name,P2040281 Object id,P2040281 Area,P2040282 Class name,P2040282 Object id,P2040282 Area,P2040283 Class name,P2040283 Object id,P2040283 Area,P2040284 Class name,P2040284 Object id,P2040284 Area,P2040285 Class name,P2040285 Object id,P2040285 Area,P2040286 Class name,P2040286 Object id,P2040286 Area,P2040287 Class name,P2040287 Object id,P2040287 Area,P2040288 Class name,P2040288 Object id,P2040288 Area,P2040289 Class name,P2040289 Object id,P2040289 Area,P2040290 Class name,P2040290 Object id,P2040290 Area,P2040291 Class name,P2040291 Object id,P2040291 Area,P2040292 Class name,P2040292 Object id,P2040292 Area,P2040293 Class name,P2040293 Object id,P2040293 Area,P2040294 Class name,P2040294 Object id,P2040294 Area,P2040295 Class name,P2040295 Object id,P2040295 Area,P2040296 Class name,P2040296 Object id,P2040296 Area,P2040297 Class name,P2040297 Object id,P2040297 Area,P2040298 Class name,P2040298 Object id,P2040298 Area,P2040299 Class name,P2040299 Object id,P2040299 Area,P2040300 Class name,P2040300 Object id,P2040300 Area,P2040301 Class name,P2040301 Object id,P2040301 Area,P2040302 Class name,P2040302 Object id,P2040302 Area,P2040303 Class name,P2040303 Object id,P2040303 Area,P2040304 Class name,P2040304 Object id,P2040304 Area,P2040305 Class name,P2040305 Object id,P2040305 Area,P2040306 Class name,P2040306 Object id,P2040306 Area,P2040307 Class name,P2040307 Object id,P2040307 Area,P2040308 Class name,P2040308 Object id,P2040308 Area,P2040309 Class name,P2040309 Object id,P2040309 Area,P2040310 Class name,P2040310 Object id,P2040310 Area,P2040311 Class name,P2040311 Object id,P2040311 Area,P2040312 Class name,P2040312 Object id,P2040312 Area,P2040313 Class name,P2040313 Object id,P2040313 Area,P2040314 Class name,P2040314 Object id,P2040314 Area,P2040315 Class name,P2040315 Object id,P2040315 Area,P2040316 Class name,P2040316 Object id,P2040316 Area,P2040317 Class name,P2040317 Object id,P2040317 Area,P2040318 Class name,P2040318 Object id,P2040318 Area,P2040319 Class name,P2040319 Object id,P2040319 Area,P2040320 Class name,P2040320 Object id,P2040320 Area,P2040321 Class name,P2040321 Object id,P2040321 Area,P2040322 Class name,P2040322 Object id,P2040322 Area,P2040324 Class name,P2040324 Object id,P2040324 Area,P2040325 Class name,P2040325 Object id,P2040325 Area,P2040326 Class name,P2040326 Object id,P2040326 Area,P2040327 Class name,P2040327 Object id,P2040327 Area,P2040328 Class name,P2040328 Object id,P2040328 Area,P2040329 Class name,P2040329 Object id,P2040329 Area,P2040330 Class name,P2040330 Object id,P2040330 Area,P2040331 Class name,P2040331 Object id,P2040331 Area
0,,,,,,,,,,Porites_branching  ,0  ,4.66  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
