Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note,areaConvex,areaBBox,majSideRectangle,minSideRectangle,orientationRectangle,majAxisEllipse,minAxisEllipse,orientationEllipse,eccentricityEllipse
P2040037.JPG,2026-04-20,Region,0,0,PDIG,1773.0,1506.6,16.4,6.31,0.0,M,882.4,1137.5,34.5,29.7,73.57,36.2,31.5,74.91,0.49
