Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note,areaConvex,areaBBox,majSideRectangle,minSideRectangle,orientationRectangle,majAxisEllipse,minAxisEllipse,orientationEllipse,eccentricityEllipse
P2040009.JPG,2026-04-20,Region,0,0,Empty,1703.2,667.5,18.0,12.58,0.0,M,1387.6,2094.8,57.8,32.3,43.7,54.1,31.6,43.5,0.81
P2040009.JPG,2026-04-20,Region,0,1,Empty,2191.0,2094.4,8.3,3.42,0.0,M,370.1,553.6,24.6,20.0,-46.25,23.8,19.8,-17.77,0.55
