photo_filename,taglab_map_name,export_status,exported_csv_name
P2040001.JPG,P2040001,NOT EXPORTED,
P2040004.JPG,P2040004,NOT EXPORTED,
P2040005.JPG,P2040005,NOT EXPORTED,
P2040006.JPG,P2040006,NOT EXPORTED,
P2040007.JPG,P2040007,NOT EXPORTED,
P2040008.JPG,P2040008,NOT EXPORTED,
P2040009.JPG,P2040009,NOT EXPORTED,
P2040010.JPG,P2040010,NOT EXPORTED,
P2040011.JPG,P2040011,NOT EXPORTED,
P2040012.JPG,P2040012,NOT EXPORTED,
P2040013.JPG,P2040013,NOT EXPORTED,
P2040014.JPG,P2040014,NOT EXPORTED,
P2040015.JPG,P2040015,NOT EXPORTED,
P2040016.JPG,P2040016,NOT EXPORTED,
P2040017.JPG,P2040017,NOT EXPORTED,
P2040018.JPG,P2040018,NOT EXPORTED,
P2040019.JPG,P2040019,NOT EXPORTED,
P2040020.JPG,P2040020,NOT EXPORTED,
P2040021.JPG,P2040021,NOT EXPORTED,
P2040022.JPG,P2040022,NOT EXPORTED,
P2040023.JPG,P2040023,NOT EXPORTED,
P2040024.JPG,P2040024,NOT EXPORTED,
P2040025.JPG,P2040025,NOT EXPORTED,
P2040026.JPG,P2040026,NOT EXPORTED,
P2040027.JPG,P2040027,NOT EXPORTED,
P2040028.JPG,P2040028,NOT EXPORTED,
P2040029.JPG,P2040029,NOT EXPORTED,
P2040030.JPG,P2040030,NOT EXPORTED,
P2040031.JPG,P2040031,NOT EXPORTED,
P2040032.JPG,P2040032,NOT EXPORTED,
P2040033.JPG,P2040033,NOT EXPORTED,
P2040034.JPG,P2040034,NOT EXPORTED,
P2040035.JPG,P2040035,NOT EXPORTED,
P2040036.JPG,P2040036,NOT EXPORTED,
P2040037.JPG,P2040037,NOT EXPORTED,
P2040038.JPG,P2040038,NOT EXPORTED,
P2040039.JPG,P2040039,NOT EXPORTED,
P2040040.JPG,P2040040,NOT EXPORTED,
P2040041.JPG,P2040041,NOT EXPORTED,
P2040042.JPG,P2040042,NOT EXPORTED,
P2040043.JPG,P2040043,NOT EXPORTED,
P2040044.JPG,P2040044,NOT EXPORTED,
P2040045.JPG,P2040045,NOT EXPORTED,
P2040046.JPG,P2040046,NOT EXPORTED,
P2040047.JPG,P2040047,NOT EXPORTED,
P2040048.JPG,P2040048,NOT EXPORTED,
P2040049.JPG,P2040049,NOT EXPORTED,
P2040050.JPG,P2040050,NOT EXPORTED,
P2040051.JPG,P2040051,NOT EXPORTED,
P2040052.JPG,P2040052,NOT EXPORTED,
P2040053.JPG,P2040053,NOT EXPORTED,
P2040054.JPG,P2040054,NOT EXPORTED,
P2040055.JPG,P2040055,NOT EXPORTED,
P2040056.JPG,P2040056,NOT EXPORTED,
P2040057.JPG,P2040057,NOT EXPORTED,
P2040058.JPG,P2040058,NOT EXPORTED,
P2040059.JPG,P2040059,NOT EXPORTED,
P2040060.JPG,P2040060,NOT EXPORTED,
P2040061.JPG,P2040061,NOT EXPORTED,
P2040062.JPG,P2040062,NOT EXPORTED,
P2040063.JPG,P2040063,NOT EXPORTED,
P2040064.JPG,P2040064,NOT EXPORTED,
P2040065.JPG,P2040065,NOT EXPORTED,
P2040066.JPG,P2040066,NOT EXPORTED,
P2040067.JPG,P2040067,NOT EXPORTED,
P2040068.JPG,P2040068,NOT EXPORTED,
P2040069.JPG,P2040069,NOT EXPORTED,
P2040070.JPG,P2040070,NOT EXPORTED,
P2040071.JPG,P2040071,NOT EXPORTED,
P2040072.JPG,P2040072,NOT EXPORTED,
P2040073.JPG,P2040073,NOT EXPORTED,
P2040074.JPG,P2040074,NOT EXPORTED,
P2040075.JPG,P2040075,NOT EXPORTED,
P2040076.JPG,P2040076,NOT EXPORTED,
P2040077.JPG,P2040077,NOT EXPORTED,
P2040078.JPG,P2040078,NOT EXPORTED,
P2040079.JPG,P2040079,NOT EXPORTED,
P2040080.JPG,P2040080,NOT EXPORTED,
P2040081.JPG,P2040081,NOT EXPORTED,
P2040082.JPG,P2040082,NOT EXPORTED,
P2040083.JPG,P2040083,NOT EXPORTED,
P2040084.JPG,P2040084,NOT EXPORTED,
P2040085.JPG,P2040085,NOT EXPORTED,
P2040086.JPG,P2040086,NOT EXPORTED,
P2040087.JPG,P2040087,NOT EXPORTED,
P2040088.JPG,P2040088,NOT EXPORTED,
P2040089.JPG,P2040089,NOT EXPORTED,
P2040090.JPG,P2040090,NOT EXPORTED,
P2040091.JPG,P2040091,NOT EXPORTED,
P2040092.JPG,P2040092,NOT EXPORTED,
P2040093.JPG,P2040093,NOT EXPORTED,
P2040094.JPG,P2040094,NOT EXPORTED,
P2040095.JPG,P2040095,NOT EXPORTED,
P2040096.JPG,P2040096,NOT EXPORTED,
P2040097.JPG,P2040097,NOT EXPORTED,
P2040098.JPG,P2040098,NOT EXPORTED,
P2040099.JPG,P2040099,NOT EXPORTED,
P2040100.JPG,P2040100,NOT EXPORTED,
P2040101.JPG,P2040101,NOT EXPORTED,
P2040102.JPG,P2040102,NOT EXPORTED,
P2040103.JPG,P2040103,NOT EXPORTED,
P2040104.JPG,P2040104,NOT EXPORTED,
P2040105.JPG,P2040105,NOT EXPORTED,
P2040106.JPG,P2040106,NOT EXPORTED,
P2040107.JPG,P2040107,NOT EXPORTED,
P2040108.JPG,P2040108,NOT EXPORTED,
P2040109.JPG,P2040109,NOT EXPORTED,
P2040110.JPG,P2040110,NOT EXPORTED,
P2040111.JPG,P2040111,NOT EXPORTED,
P2040112.JPG,P2040112,NOT EXPORTED,
P2040113.JPG,P2040113,NOT EXPORTED,
P2040114.JPG,P2040114,NOT EXPORTED,
P2040115.JPG,P2040115,NOT EXPORTED,
P2040116.JPG,P2040116,NOT EXPORTED,
P2040117.JPG,P2040117,NOT EXPORTED,
P2040118.JPG,P2040118,NOT EXPORTED,
P2040119.JPG,P2040119,NOT EXPORTED,
P2040120.JPG,P2040120,NOT EXPORTED,
P2040121.JPG,P2040121,NOT EXPORTED,
P2040122.JPG,P2040122,NOT EXPORTED,
P2040123.JPG,P2040123,NOT EXPORTED,
P2040124.JPG,P2040124,NOT EXPORTED,
P2040125.JPG,P2040125,NOT EXPORTED,
P2040126.JPG,P2040126,NOT EXPORTED,
P2040127.JPG,P2040127,NOT EXPORTED,
P2040128.JPG,P2040128,NOT EXPORTED,
P2040129.JPG,P2040129,NOT EXPORTED,
P2040130.JPG,P2040130,NOT EXPORTED,
P2040131.JPG,P2040131,NOT EXPORTED,
P2040132.JPG,P2040132,NOT EXPORTED,
P2040133.JPG,P2040133,NOT EXPORTED,
P2040134.JPG,P2040134,NOT EXPORTED,
P2040135.JPG,P2040135,NOT EXPORTED,
P2040136.JPG,P2040136,NOT EXPORTED,
P2040137.JPG,P2040137,NOT EXPORTED,
P2040138.JPG,P2040138,NOT EXPORTED,
P2040139.JPG,P2040139,NOT EXPORTED,
P2040140.JPG,P2040140,NOT EXPORTED,
P2040141.JPG,P2040141,NOT EXPORTED,
P2040142.JPG,P2040142,NOT EXPORTED,
P2040143.JPG,P2040143,NOT EXPORTED,
P2040144.JPG,P2040144,NOT EXPORTED,
