photo_filename,taglab_map_name,export_status,exported_csv_name
P4301410.JPG,P4301410,NOT EXPORTED,
P4301411.JPG,P4301411,NOT EXPORTED,
P4301412.JPG,P4301412,NOT EXPORTED,
P4301413.JPG,P4301413,NOT EXPORTED,
P4301414.JPG,P4301414,NOT EXPORTED,
P4301415.JPG,P4301415,NOT EXPORTED,
P4301416.JPG,P4301416,NOT EXPORTED,
P4301417.JPG,P4301417,NOT EXPORTED,
P4301418.JPG,P4301418,NOT EXPORTED,
P4301419.JPG,P4301419,NOT EXPORTED,
P4301420.JPG,P4301420,NOT EXPORTED,
P4301421.JPG,P4301421,NOT EXPORTED,
P4301422.JPG,P4301422,NOT EXPORTED,
P4301423.JPG,P4301423,NOT EXPORTED,
P4301424.JPG,P4301424,NOT EXPORTED,
P4301425.JPG,P4301425,NOT EXPORTED,
P4301426.JPG,P4301426,NOT EXPORTED,
P4301427.JPG,P4301427,NOT EXPORTED,
P4301428.JPG,P4301428,NOT EXPORTED,
P4301429.JPG,P4301429,NOT EXPORTED,
P4301430.JPG,P4301430,NOT EXPORTED,
P4301431.JPG,P4301431,NOT EXPORTED,
P4301432.JPG,P4301432,NOT EXPORTED,
P4301433.JPG,P4301433,NOT EXPORTED,
P4301434.JPG,P4301434,NOT EXPORTED,
P4301435.JPG,P4301435,NOT EXPORTED,
P4301436.JPG,P4301436,NOT EXPORTED,
P4301437.JPG,P4301437,NOT EXPORTED,
P4301438.JPG,P4301438,NOT EXPORTED,
P4301439.JPG,P4301439,NOT EXPORTED,
P4301440.JPG,P4301440,NOT EXPORTED,
P4301441.JPG,P4301441,NOT EXPORTED,
P4301442.JPG,P4301442,NOT EXPORTED,
P4301443.JPG,P4301443,NOT EXPORTED,
P4301444.JPG,P4301444,NOT EXPORTED,
P4301445.JPG,P4301445,NOT EXPORTED,
P4301446.JPG,P4301446,NOT EXPORTED,
P4301447.JPG,P4301447,NOT EXPORTED,
P4301448.JPG,P4301448,NOT EXPORTED,
P4301449.JPG,P4301449,NOT EXPORTED,
P4301450.JPG,P4301450,NOT EXPORTED,
P4301451.JPG,P4301451,NOT EXPORTED,
P4301452.JPG,P4301452,NOT EXPORTED,
P4301453.JPG,P4301453,NOT EXPORTED,
P4301454.JPG,P4301454,NOT EXPORTED,
P4301455.JPG,P4301455,NOT EXPORTED,
P4301456.JPG,P4301456,NOT EXPORTED,
P4301457.JPG,P4301457,NOT EXPORTED,
P4301458.JPG,P4301458,NOT EXPORTED,
P4301459.JPG,P4301459,NOT EXPORTED,
