photo_filename,taglab_map_name,export_status,exported_csv_name
P5011116.JPG,P5011116,NOT EXPORTED,
P5011117.JPG,P5011117,NOT EXPORTED,
P5011118.JPG,P5011118,NOT EXPORTED,
P5011119.JPG,P5011119,NOT EXPORTED,
P5011120.JPG,P5011120,NOT EXPORTED,
P5011121.JPG,P5011121,NOT EXPORTED,
P5011122.JPG,P5011122,NOT EXPORTED,
P5011123.JPG,P5011123,NOT EXPORTED,
P5011124.JPG,P5011124,NOT EXPORTED,
P5011125.JPG,P5011125,NOT EXPORTED,
P5011126.JPG,P5011126,NOT EXPORTED,
P5011127.JPG,P5011127,NOT EXPORTED,
P5011128.JPG,P5011128,NOT EXPORTED,
P5011129.JPG,P5011129,NOT EXPORTED,
P5011130.JPG,P5011130,NOT EXPORTED,
P5011131.JPG,P5011131,NOT EXPORTED,
P5011132.JPG,P5011132,NOT EXPORTED,
P5011133.JPG,P5011133,NOT EXPORTED,
P5011134.JPG,P5011134,NOT EXPORTED,
P5011135.JPG,P5011135,NOT EXPORTED,
P5011136.JPG,P5011136,NOT EXPORTED,
P5011137.JPG,P5011137,NOT EXPORTED,
P5011138.JPG,P5011138,NOT EXPORTED,
P5011139.JPG,P5011139,NOT EXPORTED,
P5011140.JPG,P5011140,NOT EXPORTED,
P5011141.JPG,P5011141,NOT EXPORTED,
P5011142.JPG,P5011142,NOT EXPORTED,
P5011143.JPG,P5011143,NOT EXPORTED,
P5011144.JPG,P5011144,NOT EXPORTED,
P5011145.JPG,P5011145,NOT EXPORTED,
P5011146.JPG,P5011146,NOT EXPORTED,
P5011147.JPG,P5011147,NOT EXPORTED,
P5011148.JPG,P5011148,NOT EXPORTED,
P5011149.JPG,P5011149,NOT EXPORTED,
P5011150.JPG,P5011150,NOT EXPORTED,
P5011151.JPG,P5011151,NOT EXPORTED,
P5011152.JPG,P5011152,NOT EXPORTED,
P5011153.JPG,P5011153,NOT EXPORTED,
P5011154.JPG,P5011154,NOT EXPORTED,
P5011155.JPG,P5011155,NOT EXPORTED,
P5011156.JPG,P5011156,NOT EXPORTED,
P5011157.JPG,P5011157,NOT EXPORTED,
P5011158.JPG,P5011158,NOT EXPORTED,
P5011159.JPG,P5011159,NOT EXPORTED,
P5011160.JPG,P5011160,NOT EXPORTED,
P5011161.JPG,P5011161,NOT EXPORTED,
P5011162.JPG,P5011162,NOT EXPORTED,
P5011163.JPG,P5011163,NOT EXPORTED,
P5011164.JPG,P5011164,NOT EXPORTED,
P5011165.JPG,P5011165,NOT EXPORTED,
P5011166.JPG,P5011166,NOT EXPORTED,
P5011167.JPG,P5011167,NOT EXPORTED,
P5011168.JPG,P5011168,NOT EXPORTED,
P5011169.JPG,P5011169,NOT EXPORTED,
P5011170.JPG,P5011170,NOT EXPORTED,
P5011171.JPG,P5011171,NOT EXPORTED,
P5011172.JPG,P5011172,NOT EXPORTED,
P5011173.JPG,P5011173,NOT EXPORTED,
P5011174.JPG,P5011174,NOT EXPORTED,
P5011175.JPG,P5011175,NOT EXPORTED,
P5011176.JPG,P5011176,NOT EXPORTED,
P5011177.JPG,P5011177,NOT EXPORTED,
P5011178.JPG,P5011178,NOT EXPORTED,
P5011179.JPG,P5011179,NOT EXPORTED,
P5011180.JPG,P5011180,NOT EXPORTED,
P5011181.JPG,P5011181,NOT EXPORTED,
P5011182.JPG,P5011182,NOT EXPORTED,
P5011183.JPG,P5011183,NOT EXPORTED,
P5011184.JPG,P5011184,NOT EXPORTED,
P5011185.JPG,P5011185,NOT EXPORTED,
P5011186.JPG,P5011186,NOT EXPORTED,
P5011187.JPG,P5011187,NOT EXPORTED,
P5011188.JPG,P5011188,NOT EXPORTED,
P5011189.JPG,P5011189,NOT EXPORTED,
P5011190.JPG,P5011190,NOT EXPORTED,
P5011191.JPG,P5011191,NOT EXPORTED,
P5011192.JPG,P5011192,NOT EXPORTED,
P5011193.JPG,P5011193,NOT EXPORTED,
P5011194.JPG,P5011194,NOT EXPORTED,
P5011195.JPG,P5011195,NOT EXPORTED,
P5011196.JPG,P5011196,NOT EXPORTED,
