photo_filename,taglab_map_name,export_status,exported_csv_name
P4AD0001.JPG,P4AD0001,NOT EXPORTED,
P4AD0002.JPG,P4AD0002,NOT EXPORTED,
P4AD0003.JPG,P4AD0003,NOT EXPORTED,
P4AD0004.JPG,P4AD0004,NOT EXPORTED,
P4AD0005.JPG,P4AD0005,NOT EXPORTED,
P4AD0006.JPG,P4AD0006,NOT EXPORTED,
P4AD0007.JPG,P4AD0007,NOT EXPORTED,
P4AD0008.JPG,P4AD0008,NOT EXPORTED,
P4AD0009.JPG,P4AD0009,NOT EXPORTED,
P4AD0010.JPG,P4AD0010,NOT EXPORTED,
P4AD0011.JPG,P4AD0011,NOT EXPORTED,
P4AD0012.JPG,P4AD0012,NOT EXPORTED,
P4AD0013.JPG,P4AD0013,NOT EXPORTED,
P4AD0014.JPG,P4AD0014,NOT EXPORTED,
P4AD0015.JPG,P4AD0015,NOT EXPORTED,
P4AD0016.JPG,P4AD0016,NOT EXPORTED,
P4AD0017.JPG,P4AD0017,NOT EXPORTED,
P4AD0018.JPG,P4AD0018,NOT EXPORTED,
P4AD0019.JPG,P4AD0019,NOT EXPORTED,
P4AD0020.JPG,P4AD0020,NOT EXPORTED,
P4AD0021.JPG,P4AD0021,NOT EXPORTED,
P4AD0022.JPG,P4AD0022,NOT EXPORTED,
P4AD0023.JPG,P4AD0023,NOT EXPORTED,
P4AD0024.JPG,P4AD0024,NOT EXPORTED,
P4AD0025.JPG,P4AD0025,NOT EXPORTED,
P4AD0026.JPG,P4AD0026,NOT EXPORTED,
P4AD0027.JPG,P4AD0027,NOT EXPORTED,
P4AD0028.JPG,P4AD0028,NOT EXPORTED,
P4AD0029.JPG,P4AD0029,NOT EXPORTED,
P4AD0030.JPG,P4AD0030,NOT EXPORTED,
P4AD0031.JPG,P4AD0031,NOT EXPORTED,
P4AD0032.JPG,P4AD0032,NOT EXPORTED,
P4AD0033.JPG,P4AD0033,NOT EXPORTED,
P4AD0034.JPG,P4AD0034,NOT EXPORTED,
P4AD0035.JPG,P4AD0035,NOT EXPORTED,
P4AD0036.JPG,P4AD0036,NOT EXPORTED,
P4AD0037.JPG,P4AD0037,NOT EXPORTED,
P4AD0038.JPG,P4AD0038,NOT EXPORTED,
P4AD0039.JPG,P4AD0039,NOT EXPORTED,
P4AD0040.JPG,P4AD0040,NOT EXPORTED,
P4AD0041.JPG,P4AD0041,NOT EXPORTED,
P4AD0042.JPG,P4AD0042,NOT EXPORTED,
P4AD0043.JPG,P4AD0043,NOT EXPORTED,
P4AD0044.JPG,P4AD0044,NOT EXPORTED,
P4AD0045.JPG,P4AD0045,NOT EXPORTED,
P4AD0046.JPG,P4AD0046,NOT EXPORTED,
P4AD0047.JPG,P4AD0047,NOT EXPORTED,
P4AD0048.JPG,P4AD0048,NOT EXPORTED,
P4AD0049.JPG,P4AD0049,NOT EXPORTED,
P4AD0050.JPG,P4AD0050,NOT EXPORTED,
P4AD0051.JPG,P4AD0051,NOT EXPORTED,
P4AD0052.JPG,P4AD0052,NOT EXPORTED,
P4AD0053.JPG,P4AD0053,NOT EXPORTED,
P4AD0054.JPG,P4AD0054,NOT EXPORTED,
P4AD0055.JPG,P4AD0055,NOT EXPORTED,
P4AD0056.JPG,P4AD0056,NOT EXPORTED,
P4AD0057.JPG,P4AD0057,NOT EXPORTED,
P4AD0058.JPG,P4AD0058,NOT EXPORTED,
P4AD0059.JPG,P4AD0059,NOT EXPORTED,
P4AD0060.JPG,P4AD0060,NOT EXPORTED,
P4AD0061.JPG,P4AD0061,NOT EXPORTED,
P4AD0062.JPG,P4AD0062,NOT EXPORTED,
P4AD0063.JPG,P4AD0063,NOT EXPORTED,
P4AD0064.JPG,P4AD0064,NOT EXPORTED,
P4AD0065.JPG,P4AD0065,NOT EXPORTED,
P4AD0066.JPG,P4AD0066,NOT EXPORTED,
