project_folder,photo_filename,colony_id,class,substrate,area_cm2,perimeter_cm,length_cm,width_cm
nb_black_2-5-26,P2050065,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050066,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050067,0,OANN,,39.08,40.997,12.572,6.031
nb_black_2-5-26,P2050068,0,OANN,,120.546,46.699,16.342,10.187
nb_black_2-5-26,P2050069,0,OANN,,12.836,14.245,4.365,4.063
nb_black_2-5-26,P2050070,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050071,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050072,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050073,0,OANN,,67.883,39.461,13.167,8.127
nb_black_2-5-26,P2050074,0,ORBI,,56.93,49.622,14.854,8.924
nb_black_2-5-26,P2050074,1,ORBI,,1.725,6.146,2.355,1.354
nb_black_2-5-26,P2050075,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050076,0,OANN,,210.235,63.493,18.141,16.75
nb_black_2-5-26,P2050077,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050078,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050079,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050080,0,OANN,,32.313,26.369,7.863,5.896
nb_black_2-5-26,P2050081,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050082,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050083,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050084,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050085,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050086,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050087,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050088,0,ORBI,,23.001,22.676,6.637,6.368
nb_black_2-5-26,P2050088,1,ORBI,,9.875,12.495,3.904,3.373
nb_black_2-5-26,P2050089,0,ORBI,,42.149,26.215,8.648,7.256
nb_black_2-5-26,P2050090,0,ORBI,,58.514,37.572,10.893,9.894
nb_black_2-5-26,P2050091,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050092,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050093,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050094,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050095,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050096,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050097,0,ORBI,,13.724,17.853,6.006,4.025
nb_black_2-5-26,P2050097,1,ORBI,,1.976,6.028,2.096,1.326
nb_black_2-5-26,P2050098,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050099,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050100,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050101,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050102,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050103,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050104,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050105,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050106,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050107,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050108,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050109,0,ORBI,,0.361,2.419,0.926,0.629
nb_black_2-5-26,P2050109,2,ORBI,,1.91,5.665,1.896,1.358
nb_black_2-5-26,P2050109,1,ORBI,,17.154,18.129,6.058,4.296
nb_black_2-5-26,P2050110,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050111,0,OANN,,157.51,62.754,16.904,13.624
nb_black_2-5-26,P2050114,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050115,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050116,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050117,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050118,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050119,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050120,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050121,0,ORBI,,62.388,38.65,12.222,8.876
nb_black_2-5-26,P2050122,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050123,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050124,1,ORBI,,31.865,26.15,7.724,6.355
nb_black_2-5-26,P2050124,2,ORBI,,6.035,9.304,2.813,2.763
nb_black_2-5-26,P2050124,0,ORBI,,8.601,12.052,3.624,3.182
nb_black_2-5-26,P2050125,0,OANN,,176.33,63.791,18.162,15.144
nb_black_2-5-26,P2050125,1,OANN,,72.081,44.984,11.786,10.714
nb_black_2-5-26,P2050126,0,ORBI,,40.275,39.053,11.59,7.866
nb_black_2-5-26,P2050127,0,OANN,,12.703,14.673,5.018,3.468
nb_black_2-5-26,P2050127,1,OANN,,53.61,37.614,11.764,6.956
nb_black_2-5-26,P2050128,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050128,1,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050129,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050130,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050131,0,OANN,,107.495,77.118,19.838,10.644
nb_black_2-5-26,P2050132,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050133,0,OANN,,20.319,21.377,6.242,5.643
nb_black_2-5-26,P2050134,0,OANN,,90.391,48.232,13.853,9.442
nb_black_2-5-26,P2050135,0,DLAB,,56.067,33.171,11.514,6.619
nb_black_2-5-26,P2050136,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050137,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050138,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050139,0,OANN,BLURRY,14.543,15.132,4.771,4.535
nb_black_2-5-26,P2050139,1,OANN,BLURRY,8.404,12.239,4.23,2.984
nb_black_2-5-26,P2050140,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050141,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050141,1,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050142,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050142,1,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050143,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050144,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050145,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050146,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050147,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050148,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050149,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050150,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050151,0,SIST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050152,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050153,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050154,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050155,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050156,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050157,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050158,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050159,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050160,0,SIST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050161,0,SIST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050162,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050163,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050164,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050165,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050166,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050167,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050168,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050168,1,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050168,2,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050169,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050170,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050171,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050171,1,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050171,2,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050172,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050173,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050174,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050175,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050176,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050178,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050179,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050180,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050181,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050182,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050183,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050184,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050185,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050186,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050187,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050188,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050189,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050190,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050191,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050192,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050193,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050194,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050195,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050196,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050197,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050198,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050199,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050200,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050201,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050202,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050204,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050205,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050206,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050206,1,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050207,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050208,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050209,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050210,0,SIST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050211,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050212,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050213,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050215,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050216,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050217,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050218,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050219,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050220,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050221,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050222,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050223,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050224,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050225,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050226,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050227,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050228,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050229,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050230,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050231,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050231,1,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050232,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050233,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050234,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050235,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050236,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050237,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050238,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050239,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050240,0,SIST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050241,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050242,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050243,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050244,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050245,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050246,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050247,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050248,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050248,1,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050249,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050250,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050251,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050252,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050253,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050254,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050255,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050256,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050257,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050258,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050259,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050260,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050261,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050262,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050263,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050264,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050265,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050266,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050267,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050268,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050269,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050270,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050271,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050272,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050273,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050274,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050275,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050275,1,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050276,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050277,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050278,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050279,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050280,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050281,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050282,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050283,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050284,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050285,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050286,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050287,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050288,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050289,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050290,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050291,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050292,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050293,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050294,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050295,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050296,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050296,1,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050296,2,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050297,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050298,0,ORBI,,21.85,24.534,7.768,4.676
nb_black_2-5-26,P2050299,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050300,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050301,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050302,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050303,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050304,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050305,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050306,0,MARE,,24.073,20.24,6.399,5.382
nb_black_2-5-26,P2050307,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050308,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050308,1,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050310,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050311,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050312,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050313,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050314,0,MCAV,,86.764,40.502,12.971,11.39
nb_black_2-5-26,P2050315,0,MCAV,,14.48,15.672,5.46,4.205
nb_black_2-5-26,P2050315,1,MCAV,,1.518,4.807,1.619,1.462
nb_black_2-5-26,P2050315,2,MCAV,,0.919,3.65,1.144,1.092
nb_black_2-5-26,P2050315,3,MCAV,,4.784,9.485,3.393,2.067
nb_black_2-5-26,P2050315,4,MCAV,,9.711,12.248,4.251,3.322
nb_black_2-5-26,P2050315,6,MCAV,,7.676,11.131,3.725,3.003
nb_black_2-5-26,P2050315,7,MCAV,,3.178,7.289,2.47,1.95
nb_black_2-5-26,P2050315,8,MCAV,,2.173,6.289,2.139,1.709
nb_black_2-5-26,P2050315,9,MCAV,,1.251,5.534,1.56,1.502
nb_black_2-5-26,P2050315,5,MCAV,,1.453,4.631,1.528,1.261
nb_black_2-5-26,P2050316,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050317,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050319,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050320,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050321,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050322,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050323,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050324,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050325,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050326,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050327,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050328,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050329,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050330,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050331,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050332,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050333,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050334,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050335,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050336,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050337,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050338,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050339,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050340,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050341,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050342,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050342,1,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050342,2,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050343,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050345,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050346,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050346,1,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050347,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050348,0,SSID,,0.0,0.0,0.0,0.0
