Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note,areaConvex,areaBBox,majSideRectangle,minSideRectangle,orientationRectangle,majAxisEllipse,minAxisEllipse,orientationEllipse,eccentricityEllipse
P2040017.JPG,2026-04-20,Region,0,0,PDIG,2187.7,2135.4,8.4,4.02,0.0,M,425.8,587.9,24.8,20.9,-70.82,25.1,20.8,79.79,0.558
