
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2026-06-25T16:19:53Z,,18.345337109640241,-64.692503493279219,18.346646865829825,-64.690946387127042,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,
106,18.345433920621872,-64.692234518006444,19.84,2026-06-25T16:15:59Z,,,"P2050106",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:59Z,
107,18.345430484041572,-64.692235104739666,19.84,2026-06-25T16:15:59Z,,,"P2050107",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:59Z,
108,18.345427131280303,-64.692250275984406,19.84,2026-06-25T16:15:59Z,,,"P2050108",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:59Z,
109,18.345430819317698,-64.692242732271552,19.84,2026-06-25T16:15:58Z,,,"P2050109",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:58Z,
110,18.3454445656389,-64.69224164262414,19.359999999999999,2026-06-25T16:15:58Z,,,"P2050110",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:58Z,
111,18.345446912571788,-64.692224711179733,17.920000000000002,2026-06-25T16:15:57Z,,,"P2050111",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:57Z,
112,18.345455126836896,-64.692198392003775,16.48,2026-06-25T16:15:57Z,,,"P2050112",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:57Z,
113,18.345439955592155,-64.692208366468549,16,2026-06-25T16:15:57Z,,,"P2050113",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:57Z,
114,18.345441045239568,-64.692212725058198,16,2026-06-25T16:15:56Z,,,"P2050114",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:56Z,
115,18.345437692478299,-64.692218424752355,16,2026-06-25T16:15:56Z,,,"P2050115",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:56Z,
116,18.345440709963441,-64.692191937938333,14.56,2026-06-25T16:15:56Z,,,"P2050116",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:56Z,
117,18.345432579517365,-64.692194033414125,14.56,2026-06-25T16:15:55Z,,,"P2050117",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:55Z,
118,18.345471387729049,-64.692173162475228,14.08,2026-06-25T16:15:55Z,,,"P2050118",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:55Z,
119,18.345475411042571,-64.692181795835495,14.08,2026-06-25T16:15:54Z,,,"P2050119",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:54Z,
120,18.345477171242237,-64.692166540771723,14.08,2026-06-25T16:15:54Z,,,"P2050120",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:54Z,
121,18.345478596165776,-64.69216151162982,14.4,2026-06-25T16:15:54Z,,,"P2050121",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:54Z,
122,18.345478512346745,-64.692172324284911,14.56,2026-06-25T16:15:53Z,,,"P2050122",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:53Z,
123,18.345468202605844,-64.692174503579736,14.879999999999999,2026-06-25T16:15:53Z,,,"P2050123",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:53Z,
124,18.345468705520034,-64.692170899361372,14.56,2026-06-25T16:15:52Z,,,"P2050124",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:52Z,
125,18.345472393557429,-64.692162266001105,14.08,2026-06-25T16:15:52Z,,,"P2050125",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:52Z,
126,18.345472728833556,-64.692168049514294,14.08,2026-06-25T16:15:52Z,,,"P2050126",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:52Z,
127,18.345486391335726,-64.692159667611122,14.08,2026-06-25T16:15:51Z,,,"P2050127",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:51Z,
128,18.345491336658597,-64.692162685096264,14.56,2026-06-25T16:15:51Z,,,"P2050128",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:51Z,
129,18.345488486811519,-64.692155979573727,14.56,2026-06-25T16:15:50Z,,,"P2050129",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:50Z,
130,18.345498209819198,-64.692165283486247,15.52,2026-06-25T16:15:50Z,,,"P2050130",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:50Z,
131,18.345493851229548,-64.692162098363042,16,2026-06-25T16:15:50Z,,,"P2050131",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:50Z,
132,18.345476500689983,-64.692156733945012,16,2026-06-25T16:15:49Z,,,"P2050132",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:49Z,
133,18.345472058281302,-64.692154387012124,16,2026-06-25T16:15:49Z,,,"P2050133",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:49Z,
134,18.345467448234558,-64.692161763086915,16.48,2026-06-25T16:15:49Z,,,"P2050134",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:49Z,
135,18.345473315566778,-64.692161092534661,16,2026-06-25T16:15:48Z,,,"P2050135",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:48Z,
136,18.345475662499666,-64.692155057564378,16,2026-06-25T16:15:48Z,,,"P2050136",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:48Z,
137,18.345486307516694,-64.692140137776732,15.52,2026-06-25T16:15:47Z,,,"P2050137",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:47Z,
138,18.345463257282972,-64.692137707024813,16,2026-06-25T16:15:47Z,,,"P2050138",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:47Z,
139,18.345443643629551,-64.692131001502275,16,2026-06-25T16:15:47Z,,,"P2050139",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:47Z,
140,18.345436519011855,-64.692132845520973,16,2026-06-25T16:15:46Z,,,"P2050140",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:46Z,
141,18.345454372465611,-64.692139802500606,16,2026-06-25T16:15:46Z,,,"P2050141",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:46Z,
142,18.345463424921036,-64.692134438082576,16,2026-06-25T16:15:46Z,,,"P2050142",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:46Z,
143,18.345456635579467,-64.692120021209121,16,2026-06-25T16:15:45Z,,,"P2050143",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:45Z,
144,18.345458311960101,-64.692148352041841,16.48,2026-06-25T16:15:45Z,,,"P2050144",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:45Z,
145,18.345459485426545,-64.692142400890589,16.800000000000001,2026-06-25T16:15:44Z,,,"P2050145",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:44Z,
146,18.345435010269284,-64.692108118906617,16.960000000000001,2026-06-25T16:15:44Z,,,"P2050146",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:44Z,
147,18.34547633305192,-64.692141311243176,16.960000000000001,2026-06-25T16:15:44Z,,,"P2050147",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:44Z,
148,18.345497539266944,-64.692134521901608,16.960000000000001,2026-06-25T16:15:43Z,,,"P2050148",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:43Z,
149,18.345495192334056,-64.692125804722309,16.960000000000001,2026-06-25T16:15:43Z,,,"P2050149",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:43Z,
150,18.345489157363772,-64.692108789458871,16.960000000000001,2026-06-25T16:15:43Z,,,"P2050150",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:43Z,
151,18.345460491254926,-64.692088924348354,16.960000000000001,2026-06-25T16:15:42Z,,,"P2050151",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:42Z,
152,18.345447583124042,-64.692117003723979,17.440000000000001,2026-06-25T16:15:42Z,,,"P2050152",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:42Z,
153,18.345453031361103,-64.692109040915966,17.760000000000002,2026-06-25T16:15:41Z,,,"P2050153",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:41Z,
154,18.345465185120702,-64.692112728953362,17.600000000000001,2026-06-25T16:15:41Z,,,"P2050154",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:41Z,
155,18.345466861501336,-64.692114656791091,17.920000000000002,2026-06-25T16:15:41Z,,,"P2050155",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:41Z,
156,18.345490079373121,-64.692132174968719,17.920000000000002,2026-06-25T16:15:40Z,,,"P2050156",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:40Z,
157,18.345479685813189,-64.69209311529994,20.32,2026-06-25T16:15:40Z,,,"P2050157",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:40Z,
158,18.34547289647162,-64.692093869671226,20.32,2026-06-25T16:15:40Z,,,"P2050158",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:40Z,
159,18.345486642792821,-64.692083392292261,19.84,2026-06-25T16:15:39Z,,,"P2050159",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:39Z,
160,18.345443978905678,-64.69205497764051,19.84,2026-06-25T16:15:39Z,,,"P2050160",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:39Z,
161,18.345472142100334,-64.69206914305687,19.359999999999999,2026-06-25T16:15:39Z,,,"P2050161",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:39Z,
162,18.345510950312018,-64.69206084497273,19.84,2026-06-25T16:15:38Z,,,"P2050162",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:38Z,
163,18.345499383285642,-64.692068053409457,20.32,2026-06-25T16:15:38Z,,,"P2050163",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:38Z,
164,18.345497539266944,-64.692066628485918,20.32,2026-06-25T16:15:38Z,,,"P2050164",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:38Z,
165,18.345473650842905,-64.69207358546555,20.809999999999999,2026-06-25T16:15:37Z,,,"P2050165",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:37Z,
166,18.345461832359433,-64.692069394513965,20.809999999999999,2026-06-25T16:15:37Z,,,"P2050166",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:37Z,
167,18.345473315566778,-64.69206771813333,20.32,2026-06-25T16:15:37Z,,,"P2050167",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:37Z,
168,18.345436099916697,-64.692057743668556,20.32,2026-06-25T16:15:36Z,,,"P2050168",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:36Z,
169,18.345475578680634,-64.692053301259875,19.84,2026-06-25T16:15:36Z,,,"P2050169",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:36Z,
170,18.345475578680634,-64.692058078944683,19.359999999999999,2026-06-25T16:15:36Z,,,"P2050170",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:36Z,
171,18.345502903684974,-64.692050870507956,19.359999999999999,2026-06-25T16:15:35Z,,,"P2050171",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:35Z,
172,18.345496114343405,-64.692046763375401,19.359999999999999,2026-06-25T16:15:35Z,,,"P2050172",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:35Z,
173,18.345485553145409,-64.692066041752696,19.68,2026-06-25T16:15:34Z,,,"P2050173",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:34Z,
174,18.345503993332386,-64.692057324573398,19.84,2026-06-25T16:15:34Z,,,"P2050174",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:34Z,
175,18.345507765188813,-64.692062437534332,19.84,2026-06-25T16:15:34Z,,,"P2050175",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:34Z,
176,18.345509525388479,-64.692057156935334,20.32,2026-06-25T16:15:33Z,,,"P2050176",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:33Z,
177,18.345514722168446,-64.692062269896269,20.32,2026-06-25T16:15:33Z,,,"P2050177",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:33Z,
178,18.345519248396158,-64.692061012610793,20.32,2026-06-25T16:15:33Z,,,"P2050178",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:33Z,
179,18.345483625307679,-64.692028155550361,21.289999999999999,2026-06-25T16:15:33Z,,,"P2050179",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:33Z,
180,18.345477087423205,-64.692025221884251,20.483333333333334,2026-06-25T16:15:32Z,,,"P2050180",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:32Z,
181,18.345476752147079,-64.69202128238976,20.483333333333334,2026-06-25T16:15:32Z,,,"P2050181",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:32Z,
182,18.345482787117362,-64.692022623494267,20.809999999999999,2026-06-25T16:15:31Z,,,"P2050182",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:31Z,
183,18.345486642792821,-64.692016085609794,20.32,2026-06-25T16:15:31Z,,,"P2050183",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:31Z,
184,18.345492174848914,-64.692013319581747,20.32,2026-06-25T16:15:31Z,,,"P2050184",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:31Z,
185,18.345503406599164,-64.692008793354034,20.32,2026-06-25T16:15:30Z,,,"P2050185",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:30Z,
186,18.345505082979798,-64.692000243812799,7.51,2026-06-25T16:15:30Z,,,"P2050186",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:30Z,
187,18.345491588115692,-64.692013319581747,7.35,2026-06-25T16:15:30Z,,,"P2050187",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:30Z,
188,18.345494186505675,-64.692009631544352,6.39,2026-06-25T16:15:30Z,,,"P2050188",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:30Z,
189,18.345495024695992,-64.692010972648859,6.39,2026-06-25T16:15:29Z,,,"P2050189",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:29Z,
190,18.345497036352754,-64.69200904481113,6.39,2026-06-25T16:15:29Z,,,"P2050190",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:29Z,
191,18.345487145707011,-64.69201491214335,5.91,2026-06-25T16:15:28Z,,,"P2050191",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:28Z,
192,18.345483457669616,-64.692014828324318,6.07,2026-06-25T16:15:28Z,,,"P2050192",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:28Z,
193,18.345489241182804,-64.692011810839176,5.91,2026-06-25T16:15:28Z,,,"P2050193",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:28Z,
194,18.345493851229548,-64.691996052861214,6.39,2026-06-25T16:15:28Z,,,"P2050194",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:28Z,
195,18.345493348315358,-64.692018097266555,9.27,2026-06-25T16:15:27Z,,,"P2050195",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:27Z,
196,18.345498377457261,-64.692008206620812,9.27,2026-06-25T16:15:27Z,,,"P2050196",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:27Z,
197,18.34551296196878,-64.692000579088926,8.789999999999999,2026-06-25T16:15:27Z,,,"P2050197",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:27Z,
198,18.345505418255925,-64.69199001789093,9.75,2026-06-25T16:15:26Z,,,"P2050198",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:26Z,
199,18.345509273931384,-64.691997729241848,9.75,2026-06-25T16:15:26Z,,,"P2050199",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:26Z,
200,18.345506004989147,-64.692003261297941,9.75,2026-06-25T16:15:26Z,,,"P2050200",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:26Z,
201,18.345503825694323,-64.691999321803451,9.75,2026-06-25T16:15:25Z,,,"P2050201",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:25Z,
202,18.345486391335726,-64.692002423107624,9.75,2026-06-25T16:15:25Z,,,"P2050202",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:25Z,
203,18.345471387729049,-64.691987754777074,9.75,2026-06-25T16:15:25Z,,,"P2050203",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:25Z,
204,18.345492258667946,-64.691987000405788,9.75,2026-06-25T16:15:24Z,,,"P2050204",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:24Z,
205,18.345499467104673,-64.691986329853535,9.75,2026-06-25T16:15:24Z,,,"P2050205",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:24Z,
206,18.345496198162436,-64.691983060911298,9.75,2026-06-25T16:15:24Z,,,"P2050206",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:24Z,
207,18.34548563696444,-64.691985743120313,9.27,2026-06-25T16:15:23Z,,,"P2050207",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:23Z,
208,18.345487145707011,-64.691968811675906,9.27,2026-06-25T16:15:23Z,,,"P2050208",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:23Z,
209,18.345486810430884,-64.691975684836507,8.789999999999999,2026-06-25T16:15:23Z,,,"P2050209",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:23Z,
210,18.345453618094325,-64.692001920193434,9.27,2026-06-25T16:15:22Z,,,"P2050210",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:22Z,
211,18.345443308353424,-64.691982641816139,9.27,2026-06-25T16:15:22Z,,,"P2050211",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:22Z,
212,18.345457976683974,-64.691984402015805,9.27,2026-06-25T16:15:22Z,,,"P2050212",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:22Z,
213,18.345476500689983,-64.691979372873902,9.27,2026-06-25T16:15:21Z,,,"P2050213",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:21Z,
214,18.345474153757095,-64.691979875788093,9.27,2026-06-25T16:15:21Z,,,"P2050214",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:21Z,
215,18.345457473769784,-64.691976523026824,9.27,2026-06-25T16:15:21Z,,,"P2050215",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:21Z,
216,18.345458898693323,-64.691956490278244,9.75,2026-06-25T16:15:21Z,,,"P2050216",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:21Z,
217,18.345464682206511,-64.691942995414138,8.31,2026-06-25T16:15:20Z,,,"P2050217",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:20Z,
218,18.345464011654258,-64.691945845261216,8.31,2026-06-25T16:15:20Z,,,"P2050218",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:20Z,
219,18.345457222312689,-64.691941570490599,7.83,2026-06-25T16:15:20Z,,,"P2050219",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:20Z,
220,18.345461413264275,-64.691953724250197,7.83,2026-06-25T16:15:19Z,,,"P2050220",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:19Z,
221,18.34545680321753,-64.691930841654539,7.83,2026-06-25T16:15:19Z,,,"P2050221",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:19Z,
222,18.345451606437564,-64.691931009292603,7.51,2026-06-25T16:15:19Z,,,"P2050222",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:19Z,
223,18.345448086038232,-64.691933691501617,7.51,2026-06-25T16:15:19Z,,,"P2050223",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:19Z,
224,18.345461916178465,-64.691930003464222,7.35,2026-06-25T16:15:18Z,,,"P2050224",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:18Z,
225,18.345468621701002,-64.691928662359715,7.35,2026-06-25T16:15:18Z,,,"P2050225",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:18Z,
226,18.345450265333056,-64.691924890503287,6.87,2026-06-25T16:15:18Z,,,"P2050226",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:18Z,
227,18.345460323616862,-64.691939139738679,5.42,2026-06-25T16:15:17Z,,,"P2050227",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:17Z,
228,18.345453031361103,-64.691919861361384,3.98,2026-06-25T16:15:17Z,,,"P2050228",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:17Z,
229,18.345462586730719,-64.691918017342687,1.58,2026-06-25T16:15:17Z,,,"P2050229",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:17Z,
230,18.345463424921036,-64.691911479458213,3.02,2026-06-25T16:15:16Z,,,"P2050230",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:16Z,
231,18.345458395779133,-64.691896224394441,3.5,2026-06-25T16:15:16Z,,,"P2050231",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:16Z,
232,18.345466526225209,-64.691919358447194,3.5,2026-06-25T16:15:16Z,,,"P2050232",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:16Z,
233,18.345456467941403,-64.691895050927997,3.5,2026-06-25T16:15:16Z,,,"P2050233",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:16Z,
234,18.345444146543741,-64.691885411739349,3.5,2026-06-25T16:15:15Z,,,"P2050234",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:15Z,
235,18.345447583124042,-64.691884741187096,3.5,2026-06-25T16:15:15Z,,,"P2050235",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:15Z,
236,18.345445739105344,-64.691886333748698,3.5,2026-06-25T16:15:15Z,,,"P2050236",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:15Z,
237,18.345439955592155,-64.691901253536344,3.66,2026-06-25T16:15:14Z,,,"P2050237",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:14Z,
238,18.345446577295661,-64.691901337355375,3.82,2026-06-25T16:15:14Z,,,"P2050238",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:14Z,
239,18.345446493476629,-64.691902678459883,3.5,2026-06-25T16:15:14Z,,,"P2050239",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:14Z,
240,18.345449846237898,-64.691908545792103,3.98,2026-06-25T16:15:14Z,,,"P2050240",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:14Z,
241,18.345449427142739,-64.691905444487929,3.98,2026-06-25T16:15:13Z,,,"P2050241",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:13Z,
242,18.34544850513339,-64.691905779764056,3.98,2026-06-25T16:15:13Z,,,"P2050242",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:13Z,
243,18.34545336663723,-64.691875353455544,7.83,2026-06-25T16:15:13Z,,,"P2050243",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:13Z,
244,18.345451606437564,-64.691853560507298,8.31,2026-06-25T16:15:13Z,,,"P2050244",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:13Z,
245,18.345453198999166,-64.69184928573668,8.31,2026-06-25T16:15:12Z,,,"P2050245",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:12Z,
246,18.345450768247247,-64.691849704831839,8.789999999999999,2026-06-25T16:15:12Z,,,"P2050246",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:12Z,
247,18.345449594780803,-64.69185808673501,8.789999999999999,2026-06-25T16:15:12Z,,,"P2050247",,,,"Scenic Area","photo",,,,,,,,,,,SymbolAndName,,,2026-06-25T16:15:12Z,
